ccode,year,instab,coldwar,democracy,gdplag
200,1982,-.8603617,1,100,14.095999
200,1983,-.58468664,1,100,14.339999
200,1984,.17872801,1,100,14.852002
200,1985,-.76215953,1,100,15.206001
200,1986,-.60696745,1,100,15.699
200,1987,-.11695123,1,100,16.349001
200,1988,.8698169,1,100,17.097998
200,1989,.8698169,1,100,17.941999
200,1990,1.1626544,0,100,18.277
200,1991,.71127534,0,100,18.263
200,1992,.7526834,0,100,17.805002
200,1993,1.4303116,0,100,17.653999
200,1994,.8698169,0,100,17.966002
200,1995,-.09721756,0,100,18.674
200,1996,-.055809531,0,100,19.511997
200,1997,-.098019868,0,100,19.950001
205,1952,-.42791778,1,90,4.118
205,1953,-.058384486,1,100,4.1160002
205,1954,.10095935,1,100,4.2659998
205,1955,-.38828239,1,100,4.3109999
205,1956,-.38828239,1,100,4.5120001
205,1958,-.38828239,1,100,4.3239999
205,1959,-.38828239,1,100,4.2979999
205,1960,-.38828239,1,100,4.5929999
205,1961,-.38828239,1,100,4.8200002
205,1962,-.38828239,1,100,5.105
205,1963,.0423926,1,100,5.2670002
205,1964,-.38828239,1,100,5.4889998
205,1965,-.38828239,1,100,5.6799998
205,1966,-.15658662,1,100,5.7750001
205,1967,-.38828239,1,100,5.7870002
205,1968,-.38828239,1,100,6.0890002
205,1969,-.38828239,1,100,6.5799999
205,1970,1.4515511,1,100,6.9670005
205,1971,-.38828239,1,100,7.0609994
205,1972,-.38828239,1,100,7.2259994
205,1973,-.38828239,1,100,7.6110005
205,1974,-.38828239,1,100,7.8600001
205,1975,-.38828239,1,100,8.0490007
205,1976,-.38828239,1,100,8.2449999
205,1977,-.38828239,1,100,8.270999
205,1978,-.38828239,1,100,8.8690004
205,1979,-.38828239,1,100,9.3809996
205,1980,-.38828239,1,100,9.5649996
205,1981,-.38828239,1,100,9.6569996
205,1982,-.38828239,1,100,9.9000006
205,1983,-.31702945,1,100,10.063
205,1984,-.44684914,1,100,9.8879986
205,1985,-.38828239,1,100,10.216
205,1986,-.38828239,1,100,10.438001
205,1987,.10095935,1,100,10.358001
205,1988,-.38828239,1,100,10.776
205,1989,.10095935,1,100,11.383
205,1990,-.38828239,0,100,12.145
205,1991,.10095935,0,100,13.286001
205,1992,.59020108,0,100,13.502
205,1993,-.44684914,0,100,13.947
205,1994,-.38828239,0,100,14.367001
205,1995,-.38828239,0,100,15.479001
205,1996,-.38828239,0,100,17.296999
205,1997,-.38828239,0,100,18.431999
210,1952,-.38828239,1,100,6.6809998
210,1953,-.38828239,1,100,6.4960003
210,1954,-.38828239,1,100,6.9680004
210,1955,.10095935,1,100,7.5409994
210,1956,.10095935,1,100,7.986001
210,1957,-.38828239,1,100,8.3369999
210,1958,-.38828239,1,100,8.4759989
210,1960,.10095935,1,100,8.4069986
210,1961,-.38828239,1,100,9.1269989
210,1962,-.38828239,1,100,9.0249987
210,1963,-.38828239,1,100,9.5150013
210,1964,.10095935,1,100,9.7180004
210,1965,-.38828239,1,100,10.433999
210,1966,.0027572177,1,100,10.849001
210,1967,-.38828239,1,100,11.01
210,1968,-.38828239,1,100,11.477
210,1969,-.38828239,1,100,12.109999
210,1970,-.50541592,1,100,12.749
210,1971,-.38828239,1,100,13.306001
210,1972,.55056572,1,100,13.702
210,1973,.10095935,1,100,14.020998
210,1974,-.38828239,1,100,14.579
210,1975,-.38828239,1,100,15.041999
210,1976,.10095935,1,100,14.838
210,1977,.061323967,1,100,15.481001
210,1978,-.38828239,1,100,15.738999
210,1979,-.38828239,1,100,15.995
210,1980,-.44684914,1,100,16.226
210,1981,.10095935,1,100,16.297998
210,1982,-.13508029,1,100,16.073
210,1983,-.38828239,1,100,15.786999
210,1984,.10095935,1,100,16.002998
210,1985,-.38828239,1,100,16.493
210,1986,-.38828239,1,100,16.929001
210,1987,-.38828239,1,100,17.299997
210,1988,-.38828239,1,100,17.421999
210,1989,.10095935,1,100,17.779999
210,1990,-.38828239,0,100,18.525002
210,1991,-.38828239,0,100,19.166
210,1992,-.38828239,0,100,19.448999
210,1993,-.38828239,0,100,19.701998
210,1994,-.38828239,0,100,19.731001
210,1995,-.38828239,0,100,20.245001
210,1996,-.38828239,0,100,21.073997
210,1997,-.38828239,0,100,21.665998
211,1952,.0423926,1,100,6.6919999
211,1953,-.42791778,1,100,6.7509999
211,1954,-.31702945,1,100,6.8909998
211,1955,-.69090658,1,100,7.1819997
211,1956,-.38828239,1,100,7.487999
211,1957,-.38828239,1,100,7.651999
211,1958,.0423926,1,100,7.7900009
211,1959,-.38828239,1,100,7.592
211,1960,-.42324939,1,100,7.7980003
211,1961,.12455909,1,100,8.2229996
211,1962,-.42791778,1,100,8.6380005
211,1963,.39122188,1,100,9.0209999
211,1964,-.31702945,1,100,9.3109989
211,1965,.061323967,1,100,9.9310007
211,1966,.061323967,1,100,10.182
211,1967,-.44684914,1,100,10.439999
211,1968,.021688584,1,100,10.773999
211,1969,-.44684914,1,100,11.175999
211,1970,.10095935,1,100,11.908001
211,1971,-.38828239,1,100,12.641001
211,1972,.66145402,1,100,13.030999
211,1973,-.38828239,1,100,13.644
211,1974,.10095935,1,100,14.457002
211,1975,-.38828239,1,100,15.055999
211,1976,-.38828239,1,100,14.691999
211,1977,-.058384486,1,100,15.533002
211,1978,.59020108,1,100,15.59
211,1979,-.055809531,1,100,16.002998
211,1980,.59020108,1,100,16.335999
211,1981,.59020108,1,100,17.082001
211,1982,-.48648453,1,100,16.726
211,1983,-.3755962,1,100,16.951998
211,1984,-.38828239,1,100,16.913
211,1985,.0423926,1,100,17.400997
211,1986,-.31702945,1,100,17.528
211,1987,-.38828239,1,100,17.788
211,1988,.10095935,1,100,18.238003
211,1989,-.38828239,1,100,19.139
211,1990,-.38828239,0,100,19.816002
211,1991,-.38828239,0,100,20.403997
211,1992,-.38828239,0,100,20.614998
211,1993,.11364554,0,100,20.841
211,1994,-.38828239,0,100,20.433002
211,1995,-.38828239,0,100,20.913
211,1996,-.56398267,0,100,21.430998
211,1997,-.44684914,0,100,21.547998
212,1952,-.38828239,1,100,9.493001
212,1953,-.38828239,1,100,9.8760014
212,1955,-.38828239,1,100,9.8829994
212,1956,-.38828239,1,100,10.340001
212,1957,-.38828239,1,100,10.849999
212,1958,.10095935,1,100,11.368999
212,1959,-.38828239,1,100,11.302
212,1960,-.38828239,1,100,11.424999
212,1961,-.38828239,1,100,11.714999
212,1962,-.38828239,1,100,11.985001
212,1963,-.38828239,1,100,11.911999
212,1964,-.38828239,1,100,12.207001
212,1965,-.38828239,1,100,13.059
212,1966,-.38828239,1,100,13.22
212,1967,-.38828239,1,100,13.293999
212,1968,-.38828239,1,100,13.401999
212,1969,-.38828239,1,100,13.969999
212,1970,-.38828239,1,100,15.401
212,1971,-.38828239,1,100,15.453001
212,1972,-.38828239,1,100,15.533002
212,1973,-.38828239,1,100,16.479998
212,1974,-.38828239,1,100,17.774998
212,1975,-.38828239,1,100,18.469999
212,1977,-.38828239,1,100,17.042002
212,1978,-.38828239,1,100,17.371
212,1979,.10095935,1,100,17.976002
212,1980,-.38828239,1,100,18.465
212,1981,-.38828239,1,100,18.362
212,1982,-.31702945,1,100,18.094999
212,1983,-.38828239,1,100,18.297998
212,1984,-.38828239,1,100,18.992001
212,1985,-.38828239,1,100,20.439001
212,1986,-.38828239,1,100,21.152
212,1987,-.38828239,1,100,22.636002
212,1988,-.38828239,1,100,22.915003
212,1989,-.38828239,1,100,25.443001
212,1990,-.38828239,0,100,27.767
212,1991,-.38828239,0,100,27.968998
212,1992,-.38828239,0,100,29.212002
212,1993,-.38828239,0,100,30.445999
212,1994,-.38828239,0,100,32.563
212,1995,-.38828239,0,100,33.724995
212,1996,-.38828239,0,100,34.807995
212,1997,-.38828239,0,100,35.220997
220,1952,1.3743737,1,100,5.8429999
220,1953,2.1935134,1,100,5.9749999
220,1954,.0423926,1,100,6.0679998
220,1955,1.0128583,1,100,6.2789993
220,1956,-.09721756,1,100,6.5560007
220,1957,1.1110604,1,100,6.9579997
220,1958,1.2430781,1,100,7.2480006
220,1959,.43085724,1,75,7.3490005
220,1960,-.33148456,1,75,7.5879993
220,1961,1.8860359,1,75,8.0369997
220,1962,3.0267348,1,75,8.4000006
220,1963,-.76840472,1,75,8.8199987
220,1964,-.38828239,1,75,9.1520014
220,1965,-.38828239,1,75,9.690999
220,1966,-.093351491,1,75,10.065999
220,1967,-.45486698,1,75,10.534999
220,1968,-.596246,1,75,10.948999
220,1969,-.34397864,1,75,11.342999
220,1970,.61857378,1,90,12.089001
220,1971,.034374777,1,90,12.675001
220,1972,-.38828239,1,90,13.159
220,1973,-.34397864,1,90,13.649
220,1974,-.45019859,1,90,14.324998
220,1975,-.28173792,1,90,14.691999
220,1976,.73638093,1,90,14.43
220,1977,.24346523,1,90,15.041999
220,1978,-.48648453,1,90,15.434002
220,1979,-.41523159,1,90,15.845999
220,1980,-.38828239,1,90,16.329998
220,1981,-.38828239,1,90,16.514
220,1982,-.31702945,1,90,16.536001
220,1983,-.9171558,1,90,16.855001
220,1984,-.94233233,1,90,16.833002
220,1985,-.44684914,1,90,16.975998
220,1986,-.50541592,1,90,17.232
220,1987,-.31702945,1,95,17.627003
220,1988,-.31702945,1,95,17.969997
220,1989,-.38828239,1,95,18.744999
220,1990,-.54505128,0,95,19.419003
220,1991,-.57200044,0,95,19.823
220,1992,-.49272969,0,95,19.847998
220,1993,-.50541592,0,95,19.927999
220,1995,-.66376156,0,95,20.000998
220,1996,-.38828239,0,95,20.552
220,1997,-.50541592,0,95,20.726002
225,1952,-.38828239,1,100,11.638
225,1953,.10095935,1,100,11.462001
225,1954,-.38828239,1,100,11.842999
225,1955,-.38828239,1,100,12.421999
225,1956,-.38828239,1,100,13.108999
225,1957,-.058384486,1,100,13.801001
225,1958,-.38828239,1,100,14.043002
225,1960,-.38828239,1,100,14.332999
225,1961,-.38828239,1,100,15.214001
225,1962,-.38828239,1,100,16.112001
225,1963,-.38828239,1,100,16.399002
225,1964,-.38828239,1,100,16.805998
225,1965,-.38828239,1,100,17.421999
225,1966,-.38828239,1,100,17.840998
225,1967,-.38828239,1,100,18.124998
225,1968,-.38828239,1,100,18.461998
225,1969,-.38828239,1,100,18.950998
225,1970,-.38828239,1,100,19.885
225,1971,-.38828239,1,100,20.671001
225,1972,-.058384486,1,100,21.270002
225,1973,-.38828239,1,100,21.746
225,1974,-.38828239,1,100,22.33
225,1975,-.38828239,1,100,22.652998
225,1976,-.38828239,1,100,21.063002
225,1977,-.38828239,1,100,20.987999
225,1978,-.38828239,1,100,21.687002
225,1979,-.38828239,1,100,21.672003
225,1980,-.42791778,1,100,22.152
225,1981,-.38828239,1,100,23.350002
225,1982,-.44684914,1,100,23.746998
225,1983,-.38828239,1,100,23.118999
225,1984,.10095935,1,100,23.009998
225,1985,-.38828239,1,100,23.723
225,1986,-.44684914,1,100,24.615
225,1987,-.38828239,1,100,24.642998
225,1988,-.38828239,1,100,24.572002
225,1989,-.38828239,1,100,25.329998
225,1990,-.38828239,0,100,26.193998
225,1991,-.31702945,0,100,26.893002
225,1992,-.38828239,0,100,26.208998
225,1993,-.38828239,0,100,26.113001
225,1994,-.38828239,0,100,25.825998
225,1995,-.38828239,0,100,25.587997
225,1996,-.38828239,0,100,24.587
225,1997,-.38828239,0,100,25.434
230,1952,-.42791778,1,15.000001,3.0599999
230,1953,-.38828239,1,15.000001,3.1760001
230,1955,-.38828239,1,15.000001,3.441
230,1956,.034374777,1,15.000001,3.6040003
230,1957,-.44684914,1,15.000001,3.8529999
230,1958,-.31702945,1,15.000001,3.9749997
230,1959,-.38828239,1,15.000001,4.1370001
230,1961,-.38828239,1,15.000001,4.3569999
230,1962,1.3568381,1,15.000001,4.8670006
230,1963,-.38828239,1,15.000001,5.3260002
230,1964,-.38828239,1,15.000001,5.7969999
230,1965,-.38828239,1,15.000001,6.0440001
230,1966,-.56575531,1,15.000001,6.4039998
230,1967,-1.6125885,1,15.000001,6.822
230,1968,-.56575531,1,15.000001,7.0389996
230,1969,-.13330765,1,15.000001,7.4230003
230,1970,1.6357895,1,15.000001,8.0159998
230,1971,-.42791778,1,15.000001,8.2519989
230,1972,-.23585738,1,15.000001,8.4980001
230,1973,-.11695123,1,15.000001,9.165
230,1974,.32463729,1,15.000001,9.8060007
230,1978,-.68723267,1,75,10.53
230,1979,-.022094807,1,95,10.514999
230,1980,.0027572177,1,95,10.445001
230,1981,1.3131781,1,95,10.600001
230,1982,.6482361,1,95,10.426999
230,1983,-.48648453,1,100,10.538001
230,1984,-.15816341,1,100,10.674001
230,1985,-.11695123,1,100,10.728999
230,1986,-.44684914,1,100,10.891001
230,1987,-.72075152,1,100,11.271001
230,1988,-.31702945,1,100,11.956999
230,1989,.43085724,1,100,12.620999
230,1990,-.38828239,0,100,13.297999
230,1991,-.3755962,0,100,13.808001
230,1992,.012868456,0,100,14.122001
230,1993,-.48648453,0,100,14.201001
230,1994,.17221229,0,100,13.904999
230,1995,-.50541592,0,100,14.202
230,1996,-.44684914,0,100,15.288
230,1997,-.50541592,0,100,15.621999
235,1952,.53991896,1,5,2.2620001
235,1953,-.38828239,1,5,2.3469999
235,1954,-.38828239,1,5,2.464
235,1955,-.38828239,1,5,2.5580001
235,1956,-.38828239,1,5,2.6400001
235,1957,-.38828239,1,5,2.7479999
235,1958,-.58645928,1,5,2.8859999
235,1959,-.38828239,1,5,2.8989999
235,1960,-.38828239,1,5,3.039
235,1961,.60141134,1,5,3.2149999
235,1962,.48135221,1,5,3.4579999
235,1963,-.42791778,1,5,3.5969999
235,1964,-.50718856,1,5,3.7950001
235,1965,-.50541592,1,5,3.9660001
235,1966,-.38828239,1,5,4.2449999
235,1967,-.38828239,1,5,4.402
235,1968,.10095935,1,5,4.7069998
235,1969,-.72075152,1,5,5.2889996
235,1970,1.3809156,1,5,5.4449997
235,1971,-.44684914,1,5,5.9239998
235,1972,.60141134,1,5,6.6659999
235,1973,1.5296127,1,5,7.1740003
235,1977,.66512799,1,95,7.7999992
235,1978,.10095935,1,95,8.1880007
235,1979,.10095935,1,95,8.2859993
235,1980,.10095935,1,95,8.5900002
235,1981,.10095935,1,95,8.9289999
235,1982,-.41523159,1,95,9.0560007
235,1983,.10095935,1,100,9.2060013
235,1984,-.38828239,1,100,9.073
235,1986,-.38828239,1,100,9.0229998
235,1987,-.38828239,1,100,9.4800005
235,1988,-.31702945,1,100,10.154
235,1989,-.38828239,1,100,11.033001
235,1990,-.38828239,0,100,11.587999
235,1991,-.38828239,0,100,12.225
235,1992,-.38828239,0,100,12.711
235,1993,-.38828239,0,100,13.112
235,1994,-.38828239,0,100,13.001
235,1995,-.38828239,0,100,13.291999
235,1996,-.38828239,0,100,13.622002
235,1997,-.38828239,0,100,14.020998
260,1960,-.38828239,1,100,8.3197708
290,1960,-.38828239,1,15.000001,4.2140007
290,1961,-.48648453,1,15.000001,4.2140007
290,1962,-.38828239,1,15.000001,4.2140007
290,1963,-.42791778,1,15.000001,4.2140007
290,1964,-.38828239,1,15.000001,4.2140007
290,1965,-.38828239,1,15.000001,4.2140007
290,1966,-.46755317,1,15.000001,4.2140007
290,1967,-.38828239,1,15.000001,4.2140007
290,1968,-.68288881,1,15.000001,4.2140007
290,1969,-.38828239,1,15.000001,4.2140007
290,1970,.51559871,1,15.000001,4.2140007
290,1971,-.31702945,1,15.000001,4.2140007
290,1972,-.38828239,1,15.000001,4.467
290,1973,-.38828239,1,15.000001,4.8839998
290,1974,-.38828239,1,15.000001,5.3790002
290,1975,-.38828239,1,15.000001,5.79
290,1976,-.35666484,1,15.000001,6.3000007
290,1977,-.44684914,1,15.000001,6.8139997
290,1978,-.38828239,1,15.000001,7.1599994
290,1979,-.50541592,1,15.000001,7.2610002
290,1980,.59020108,1,15.000001,7.0139999
290,1981,-1.1307187,1,20,6.6090002
290,1984,-1.2685562,1,15.000001,5.6069999
290,1985,-.38828239,1,15.000001,5.8279996
290,1986,-.62254941,1,15.000001,6.1239996
290,1987,-.38828239,1,15.000001,6.369
290,1988,-.50232428,1,20,6.4550004
290,1989,.0091982409,1,20,6.6490002
290,1990,-.016174149,0,75,6.6219997
290,1992,.17221229,0,90,5.9899998
290,1993,.10095935,0,90,6.1060004
290,1994,.055078793,0,90,6.4230003
290,1995,.10095935,0,90,6.7210002
290,1996,-.38828239,0,95,7.2160006
290,1997,-.38828239,0,95,7.776
305,1960,.061323967,1,100,6.6309996
305,1961,-.44684914,1,100,7.4380002
305,1962,-.38828239,1,100,7.8080001
305,1963,.10095935,1,100,7.9380012
305,1964,.10095935,1,100,8.2119999
305,1965,-.38828239,1,100,8.6709995
305,1966,-.38828239,1,100,8.8780003
305,1967,-.38828239,1,100,9.3210011
305,1968,-.38828239,1,100,9.5550003
305,1969,-.38828239,1,100,9.9559994
305,1970,.10095935,1,100,10.568
305,1971,-.38828239,1,100,11.278
305,1972,-.38828239,1,100,11.802001
305,1973,-.38828239,1,100,12.460999
305,1974,-.38828239,1,100,13.002999
305,1975,-.38828239,1,100,13.489
305,1976,-.38828239,1,100,13.4
305,1977,-.38828239,1,100,14.034001
305,1978,-.31702945,1,100,14.683
305,1979,-.38828239,1,100,14.633
305,1980,.10095935,1,100,15.456999
305,1981,-.38828239,1,100,15.820002
305,1982,-.38828239,1,100,15.740999
305,1983,-.38828239,1,100,15.991999
305,1984,-.44684914,1,100,16.476999
305,1985,-.38828239,1,100,16.551998
305,1986,-.44684914,1,100,16.920998
305,1987,-.38828239,1,100,17.298
305,1988,.10095935,1,100,17.569998
305,1989,-.38828239,1,100,18.081001
305,1990,-.44684914,0,100,18.769001
305,1991,-.38828239,0,100,19.402998
305,1992,-.38828239,0,100,19.816999
305,1993,-.38828239,0,100,19.853001
305,1994,-.38828239,0,100,19.754999
305,1995,-.38828239,0,100,20.120003
305,1996,-.38828239,0,100,20.695999
305,1997,-.38828239,0,100,21.067999
310,1960,-.38828239,1,15.000001,5.6929998
310,1961,-.38828239,1,15.000001,5.6929998
310,1962,-.38828239,1,15.000001,5.6929998
310,1963,-.38828239,1,15.000001,5.6929998
310,1964,-.38828239,1,15.000001,5.6929998
310,1965,-.38828239,1,15.000001,5.6929998
310,1966,-.38828239,1,15.000001,5.6929998
310,1967,-.38828239,1,15.000001,5.6929998
310,1968,-.38828239,1,15.000001,5.6929998
310,1969,-.38828239,1,15.000001,5.6929998
310,1970,-.38828239,1,15.000001,5.6929998
310,1971,-.38828239,1,15.000001,5.6929998
310,1972,-.44684914,1,15.000001,5.9419994
310,1973,-.38828239,1,15.000001,6.3839998
310,1974,-.38828239,1,15.000001,6.8119993
310,1975,-.38828239,1,15.000001,7.1819997
310,1976,-.38828239,1,15.000001,7.3460002
310,1977,-.38828239,1,15.000001,7.5570002
310,1978,-.38828239,1,15.000001,7.9829988
310,1979,-.38828239,1,15.000001,8.0270004
310,1980,-.38828239,1,15.000001,8.4730005
310,1981,-.38828239,1,15.000001,8.4329996
310,1982,-.38828239,1,15.000001,8.6549988
310,1983,-.38828239,1,15.000001,8.8500004
310,1984,-.38828239,1,15.000001,8.8950005
310,1985,-.38828239,1,15.000001,9.1149998
310,1986,-.38828239,1,15.000001,9.1710005
310,1987,-.44684914,1,15.000001,9.4029999
310,1988,-.62254941,1,15.000001,9.8019991
310,1990,-.38828239,0,70,9.8839989
310,1991,-.38828239,0,100,9.6009998
310,1994,-.44684914,0,100,8.7150002
310,1995,-.38828239,0,100,8.8690004
310,1996,-.38828239,0,100,9.2759991
310,1997,-.38828239,0,100,9.3279991
316,1995,-.38828239,0,100,13.623999
316,1996,-.38828239,0,100,14.316002
316,1997,.10095935,0,100,14.984999
317,1996,-.38828239,0,85,9.3999987
317,1997,-.38828239,0,85,10.613
325,1952,-.75571853,1,100,4.414
325,1953,.47773597,1,100,4.5729995
325,1954,.69773996,1,100,4.8850002
325,1955,.53163433,1,100,5.0669994
325,1956,-.15658662,1,100,5.3979998
325,1957,.82189685,1,100,5.5719995
325,1958,.0423926,1,100,5.7789998
325,1959,-.017946796,1,100,5.9829998
325,1960,.7623598,1,100,6.3510003
325,1961,.77276772,1,100,6.9180002
325,1962,.39122188,1,100,7.4700003
325,1963,1.781449,1,100,7.8980002
325,1964,.92009902,1,100,8.2930002
325,1965,-.38828239,1,100,8.4230013
325,1966,-.036878165,1,100,8.6000004
325,1967,-.098019868,1,100,9.0579996
325,1968,.6389811,1,100,9.6659994
325,1969,1.2451715,1,100,10.24
325,1970,2.0719314,1,100,10.835001
325,1971,-1.1360368,1,100,11.376
325,1972,.31919444,1,100,11.497999
325,1973,.92009902,1,100,11.751001
325,1974,1.4811103,1,100,12.469
325,1975,-.12049279,1,100,12.987
325,1976,-.017946796,1,100,12.531999
325,1977,-.69090658,1,100,13.331999
325,1978,1.2401525,1,100,13.635002
325,1979,.24346523,1,100,14.093999
325,1980,1.1506958,1,100,14.876
325,1981,.10095935,1,100,15.395001
325,1982,.99135196,1,100,15.399998
325,1983,-.091578849,1,100,15.432
325,1984,-.3755962,1,100,15.583999
325,1985,.10095935,1,100,15.994
325,1986,.10095935,1,100,16.435999
325,1987,.66145402,1,100,16.901999
325,1988,.0423926,1,100,17.426001
325,1989,.59020108,1,100,18.101002
325,1990,-.074740894,0,100,18.628002
325,1991,-.31702945,0,100,19.028999
325,1992,1.9534791,0,100,19.225
325,1993,.061323967,0,100,19.287003
325,1995,.10095935,0,100,19.386999
325,1996,.59020108,0,100,20.148003
325,1997,.59020108,0,100,20.246
339,1960,-.38828239,1,5,2.2780001
339,1961,-.38828239,1,5,2.2780001
339,1962,-.38828239,1,5,2.2780001
339,1963,-.38828239,1,5,2.2780001
339,1964,-.38828239,1,5,2.2780001
339,1965,-.38828239,1,5,2.2780001
339,1966,-.38828239,1,5,2.2780001
339,1967,-.38828239,1,5,2.2780001
339,1968,-.38828239,1,5,2.2780001
339,1969,-.38828239,1,5,2.2780001
339,1970,-.38828239,1,5,2.2780001
339,1971,-.38828239,1,5,2.2780001
339,1972,-.38828239,1,5,2.2780001
339,1973,-.38828239,1,5,2.2780001
339,1974,-.38828239,1,5,2.2780001
339,1975,-.38828239,1,5,2.2780001
339,1976,-.38828239,1,5,2.2780001
339,1977,-.38828239,1,5,2.2780001
339,1978,-.38828239,1,5,2.2780001
339,1979,-.38828239,1,5,2.2780001
339,1980,-.38828239,1,5,2.2780001
339,1981,-.38828239,1,5,2.2780001
339,1982,-.38828239,1,5,2.2780001
339,1983,-.38828239,1,5,2.2780001
339,1984,-.38828239,1,5,2.2780001
339,1985,-.38828239,1,5,2.2780001
339,1986,-.38828239,1,5,2.2780001
339,1987,-.38828239,1,5,2.2780001
339,1988,-.38828239,1,5,2.2780001
339,1989,-.38828239,1,5,2.2780001
339,1990,-.88553822,0,5,2.2780001
339,1991,-.27272195,0,55,2.2780001
339,1992,-.42791778,0,55,2.2780001
339,1993,-.50541592,0,75,2.8399999
339,1994,-.38828239,0,75,3.02
339,1995,-.38828239,0,75,3.1980002
339,1996,-.44684914,0,75,3.3310001
339,1997,.55531251,0,50,3.7290003
343,1994,-.38828239,0,80,5.066
343,1996,-.38828239,0,80,4.8109999
343,1997,-.38828239,0,80,4.8940001
344,1993,.53991896,0,35,7.3089995
344,1994,-.38828239,0,35,7.3089995
344,1995,-.38828239,0,35,7.3089995
344,1996,-.44684914,0,25,7.3089995
344,1997,-.38828239,0,25,7.8600001
345,1960,-.38828239,1,15.000001,2.6068001
345,1962,-.38828239,1,15.000001,2.7696397
345,1963,-.38828239,1,15.000001,2.7248602
345,1964,-.38828239,1,15.000001,2.9840398
345,1965,-.38828239,1,15.000001,3.31651
345,1966,-.38828239,1,15.000001,3.2663002
345,1967,-.38828239,1,15.000001,3.4372799
345,1968,-.46755317,1,15.000001,3.5567
345,1969,-.44684914,1,15.000001,3.7426105
345,1970,-.058384486,1,15.000001,4.3206902
345,1971,.061323967,1,15.000001,4.47403
345,1972,-.058384486,1,15.000001,4.9720497
345,1973,-.38828239,1,15.000001,4.8037796
345,1974,-.38828239,1,15.000001,4.9788299
345,1975,-.38828239,1,15.000001,5.9694405
345,1976,-.38828239,1,15.000001,5.9056602
345,1977,-.38828239,1,15.000001,5.85817
345,1978,-.38828239,1,15.000001,6.6262302
345,1979,-.38828239,1,15.000001,7.1486802
345,1980,-.38828239,1,15.000001,7.6969008
345,1981,-.62432206,1,25,7.5516992
345,1982,-.48648453,1,25,7.5299902
345,1983,-.38828239,1,25,7.3820806
345,1984,-.38828239,1,25,7.2423096
345,1985,-.38828239,1,25,7.2328095
345,1986,-.38828239,1,25,7.0183997
345,1987,-.70182014,1,25,7.3074403
345,1989,-.36467892,1,25,6.7090096
345,1990,-.299867,0,25,6.7931395
349,1994,-.38828239,0,100,11.796
349,1995,-.38828239,0,100,12.287999
349,1996,-.38828239,0,100,13.011001
349,1997,-.38828239,0,100,13.439001
350,1952,.0027572177,1,70,2.6140001
350,1953,-.35666484,1,70,2.527
350,1954,.061323967,1,70,2.7579999
350,1955,-.38828239,1,70,2.8280001
350,1956,-.38828239,1,70,2.9630001
350,1957,-.38828239,1,70,3.214
350,1958,.10095935,1,70,3.431
350,1959,-.38828239,1,70,3.5760002
350,1960,-.38828239,1,70,3.6900003
350,1961,.10095935,1,70,3.7649999
350,1962,-.42791778,1,70,4.158
350,1963,.43343222,1,70,4.1949997
350,1964,-.38828239,1,70,4.619
350,1965,.88126594,1,70,4.9850001
350,1966,.39379683,1,70,5.4429998
350,1967,4.1194696,1,70,5.7109995
350,1968,-.50541592,1,15.000001,5.9559994
350,1969,3.9003904,1,15.000001,6.3539996
350,1970,.60141134,1,15.000001,6.9510002
350,1971,-.44684914,1,15.000001,7.4759989
350,1972,-.44684914,1,15.000001,7.9729996
350,1973,.79489374,1,15.000001,8.6280012
350,1975,.48135221,1,52.499996,8.8280001
350,1976,-.41523159,1,90,9.2589989
350,1977,-.38828239,1,90,9.6989994
350,1978,-.38828239,1,90,9.8950005
350,1979,-.38828239,1,90,10.406999
350,1980,-.42791778,1,90,10.667
350,1981,-.38828239,1,90,10.688
350,1982,.10095935,1,90,10.612
350,1983,-.34397864,1,90,10.628
350,1984,-.38828239,1,90,10.616001
350,1985,-.34397864,1,90,10.804999
350,1986,-.31702945,1,90,11.148999
350,1987,-.30434325,1,100,11.277
350,1988,-.38828239,1,100,11.232001
350,1989,.59020108,1,100,11.684001
350,1990,-.16985519,0,100,12.112999
350,1991,.012868456,0,100,12.114001
350,1992,.17221229,0,100,12.398999
350,1994,-.38828239,0,100,12.100999
350,1995,.0423926,0,100,12.271999
350,1996,-.44684914,0,100,12.633999
350,1997,-.38828239,0,100,12.930001
352,1962,-.38828239,1,90,3.3299999
352,1963,.19304496,1,90,3.7100003
352,1964,-.058384486,1,89.166664,3.891
352,1966,-.38828239,1,87.5,4.1090002
352,1967,.43085724,1,86.666664,4.3530002
352,1968,-.38828239,1,85.833336,4.796
352,1969,.60141134,1,85,5.0320001
352,1970,1.0906531,1,85,5.4959998
352,1971,.10095935,1,85,5.5469999
352,1972,.10095935,1,85,6.1220007
352,1973,-.44684914,1,85,6.5320001
352,1974,3.1029108,1,85,6.862
352,1977,.8698169,1,100,5.678
352,1978,-.38828239,1,100,6.6059999
352,1979,-.38828239,1,100,7.0739994
352,1980,-.38828239,1,100,7.7469993
352,1981,-.38828239,1,100,8.1560011
352,1982,-.38828239,1,100,8.1819992
355,1960,-.38828239,1,15.000001,5.32758
355,1961,-.38828239,1,15.000001,5.32758
355,1962,-.38828239,1,15.000001,5.32758
355,1963,-.42791778,1,15.000001,5.32758
355,1964,-.42791778,1,15.000001,5.32758
355,1965,-.38828239,1,15.000001,5.32758
355,1966,-.38828239,1,15.000001,5.32758
355,1967,-.38828239,1,15.000001,5.32758
355,1968,-.38828239,1,15.000001,5.32758
